Rou,Sugar Content,Is_Good
0.6616301220237675,0.12865040862817506,0.0
0.8097532081569281,0.6596742648424365,1.0
0.7734639293006947,0.5817148997162884,0.0
0.8515188945933736,0.6718305032222758,1.0
0.9568963930125663,1.1266039479950436,1.0
1.0862251697534773,0.11962779434410636,0.0
0.6669287119667469,0.515919454178436,0.0
1.1879838777199363,0.46123779852054864,1.0
0.666229767791072,0.8322507917431038,1.0
0.5263032098733766,0.528494556773664,0.0
0.9677369340597126,-0.015559500475131716,0.0
1.0503953709307725,0.4269167676177097,0.0
1.3693982800604356,0.7300681374312914,1.0
0.8395083795133059,0.9078689146451959,1.0
1.2798549528716086,0.741937825879388,1.0
0.872676971989713,0.5779610265024453,1.0
0.6871829867214154,0.7132143456599059,1.0
0.40315162069428945,0.5838539782179393,0.0
0.9523597083438583,0.2530203522550506,0.0
0.7990257929927461,0.8380874890315742,1.0
0.9741604509945193,0.6962727951768213,1.0
0.6663213541795562,0.31513859318489945,0.0
0.6164552356634634,1.232501671616906,1.0
0.48821590064519366,0.06571532074482639,0.0
0.8260690971780424,0.4885526120841963,0.0
0.584707537747464,0.521369976477574,0.0
0.6652616216817253,0.9411257739021808,1.0
1.0936265035092714,0.7446869475824653,1.0
0.8834969319744144,0.4802152396102632,0.0
1.4108146299198112,0.4379891837421014,1.0
1.1585260123384886,0.4026826974821964,0.0
1.260329287463003,1.1900231923884692,1.0
0.7407788068075702,0.39153473500518987,0.0
1.0656185408080132,0.8660097632792936,1.0
1.1696213983519002,0.48459151020589075,1.0
0.8463116125553936,0.6541293969394423,1.0
0.4094852615491548,0.2558146412934592,0.0
0.4168274183245151,0.6348241449829285,0.0
0.8902950193272423,0.39977109157309565,0.0
0.799015199382585,0.6612328823071235,1.0
0.3820405305493109,0.6862954836890038,0.0
0.6524738206326187,0.5103703864233832,0.0
0.5555837882067111,0.8376101399884974,1.0
0.40791151997123376,0.7667221825974622,0.0
0.9858917677170614,0.7325454092444044,1.0
0.5248653455610979,0.7541490772967341,1.0
1.1412769053923002,0.5572909374335425,1.0
1.2906885339908656,0.5313827498170121,1.0
0.8923276282053114,0.5194848962408889,0.0
1.3704149169358166,0.4175484552569155,1.0
1.0889924727718507,0.7754109662037272,1.0
1.0624814250268553,1.10794562472507,1.0
0.31124558909000843,0.8448500380457824,1.0
0.6772511426356005,0.7872194871289615,1.0
0.2396151120550032,1.1119953243648781,1.0
0.7188862948051443,0.6220107918528144,0.0
0.3112683209369451,0.8517920545739208,1.0
1.3099993625867083,0.87336576549772,1.0
0.5555392985718746,0.3527490491795068,0.0
0.5159347365188411,0.6755725826063985,0.0
0.7536344126581939,0.3760972888466224,0.0
1.0866168494360358,0.5471170649015651,1.0
1.0459058300250497,0.10176756934507075,0.0
1.004538326666589,0.1322755414189692,0.0
1.340253304618905,0.2785495707022947,0.0
0.8983540414909106,0.5756094225159278,1.0
0.9500256480562046,1.0444745284112902,1.0
0.9849225064274894,0.563110299524157,1.0
1.0250517952422584,0.42978915204066315,0.0
0.8260618847949873,0.7206638995973008,1.0
0.790902669968794,0.3281977360588505,0.0
1.1717466009883537,0.3133246884286337,0.0
1.167307007478361,0.5911130415801418,1.0
0.7748378496769062,0.7800377987926544,1.0
1.0759430280678368,0.4266527156260902,0.0
1.1309787494497932,0.9357700366193284,1.0
1.038962558463779,0.41308623526596167,0.0
1.237983328671171,0.9255937257472782,1.0
0.8751425700968354,0.6796354153446904,1.0
0.8654776575966575,0.5461468039194678,0.0
0.5382262254379166,0.7958645731350968,1.0
0.8561329317675497,0.4414104527330345,0.0
1.2651346756925177,0.42667663461841365,1.0
0.876028048114858,0.45076176039850085,0.0
0.9432722727272456,0.56104896461251,1.0
1.1283031506674164,0.6783313192868043,1.0
0.9731307674926009,0.36996981206790636,0.0
0.9254126498581045,0.8190014887611972,1.0
0.7829399074105693,0.7617713933054547,1.0
0.9331253270814464,0.8634927359454254,1.0
0.8413866579345024,-0.04382819003093036,0.0
0.747036088252843,0.3855243326271067,0.0
0.5017186787950731,0.6348676583431233,0.0
1.0086121710087295,0.25837025796384183,0.0
0.7604220368922258,1.0434966936113592,1.0
0.9681524924965598,0.7714583024835535,1.0
0.892906181615104,0.7791446032159441,1.0
0.7203255023443724,0.598156003308473,0.0
0.9748236793830125,0.39321367732019497,0.0
1.0208403855329218,0.5399883504276911,1.0
